Trade Date,Weekly,Tenor_Monthly,Tenor_Days,Tenor_Trade_Days,Expiry,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Year,MonthOfYear,Futures,File,Expired
2013-04-15,False,9.0,247,173.0,2013-12-18,18.88,19.93,18.74,19.62,0.0,0.0,157,0,1246,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-04-16,False,9.0,246,172.0,2013-12-18,19.25,19.25,18.79,18.94,0.0,0.0,295,0,1392,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-04-17,False,9.0,245,171.0,2013-12-18,19.2,19.4,18.95,19.05,0.0,0.0,740,0,1792,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-04-18,False,8.0,244,170.0,2013-12-18,18.9,19.53,18.9,19.4,0.0,0.0,1028,0,2196,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-04-19,False,8.0,243,169.0,2013-12-18,19.2,19.55,19.05,19.55,0.0,0.0,1324,0,2413,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-04-22,False,8.0,240,168.0,2013-12-18,19.4,19.49,19.05,19.1,0.0,0.0,835,0,2605,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-04-23,False,8.0,239,167.0,2013-12-18,18.95,19.7,18.65,18.65,0.0,0.0,764,0,2713,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-04-24,False,8.0,238,166.0,2013-12-18,18.7,18.7,18.45,18.54,0.0,0.0,472,0,2977,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-04-25,False,8.0,237,165.0,2013-12-18,18.45,18.62,18.33,18.6,0.0,0.0,347,0,3092,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-04-26,False,8.0,236,164.0,2013-12-18,18.65,18.76,18.46,18.6,0.0,0.0,875,0,3360,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-04-29,False,8.0,233,163.0,2013-12-18,18.35,18.46,18.13,18.45,0.0,0.0,1078,0,3711,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-04-30,False,8.0,232,162.0,2013-12-18,18.45,18.54,18.2,18.3,0.0,0.0,884,0,4113,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-01,False,8.0,231,161.0,2013-12-18,18.25,18.65,18.25,18.6,0.0,0.0,1127,0,4603,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-02,False,8.0,230,160.0,2013-12-18,18.45,18.61,18.27,18.45,0.0,0.0,759,0,4955,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-03,False,8.0,229,159.0,2013-12-18,18.45,18.45,18.2,18.2,0.0,0.0,710,0,5142,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-06,False,8.0,226,158.0,2013-12-18,18.25,18.32,17.96,18.0,0.0,0.0,239,0,5203,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-07,False,8.0,225,157.0,2013-12-18,17.95,17.95,17.77,17.82,0.0,0.0,652,0,5487,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-08,False,8.0,224,156.0,2013-12-18,17.8,18.0,17.77,17.9,0.0,0.0,377,0,5649,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-09,False,8.0,223,155.0,2013-12-18,18.05,18.25,17.9,18.05,0.0,0.0,384,0,5762,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-10,False,8.0,222,154.0,2013-12-18,18.07,18.4,18.03,18.3,0.0,0.0,792,0,6004,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-13,False,8.0,219,153.0,2013-12-18,18.35,18.45,18.24,18.33,0.0,0.0,515,0,6221,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-14,False,8.0,218,152.0,2013-12-18,18.3,18.35,18.2,18.25,0.0,0.0,348,0,6379,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-15,False,8.0,217,151.0,2013-12-18,18.35,18.46,18.29,18.4,0.0,0.0,519,0,6544,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-16,False,8.0,216,150.0,2013-12-18,18.35,18.61,18.33,18.61,0.0,0.0,562,0,6642,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-17,False,8.0,215,149.0,2013-12-18,18.55,18.64,18.4,18.45,0.0,0.0,1024,0,7059,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-20,False,8.0,212,148.0,2013-12-18,18.5,18.65,18.39,18.65,18.65,0.0,587,0,7161,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-21,False,8.0,211,147.0,2013-12-18,18.65,19.02,18.57,19.0,19.0,0.35,1146,0,7326,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-22,False,8.0,210,146.0,2013-12-18,18.95,19.06,18.69,18.83,18.85,-0.15,2229,0,7784,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-23,False,7.0,209,145.0,2013-12-18,19.2,19.45,18.8,19.04,19.05,0.2,2096,3,8027,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-24,False,7.0,208,144.0,2013-12-18,19.07,19.15,18.94,18.98,19.0,-0.05,1623,3,8485,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-28,False,7.0,204,143.0,2013-12-18,18.85,19.1,18.8,18.87,18.9,-0.1,1370,2,8892,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-29,False,7.0,203,142.0,2013-12-18,19.1,19.1,18.65,18.87,18.9,0.0,2700,9,9042,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-30,False,7.0,202,141.0,2013-12-18,18.85,19.06,18.75,18.93,18.95,0.05,2061,29,9454,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-05-31,False,7.0,201,140.0,2013-12-18,19.1,19.29,18.8,19.28,19.3,0.35,2206,0,9410,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-03,False,7.0,198,139.0,2013-12-18,19.1,19.57,19.1,19.38,19.4,0.1,3314,0,10486,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-04,False,7.0,197,138.0,2013-12-18,19.4,19.55,19.25,19.43,19.45,0.05,2494,0,11103,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-05,False,7.0,196,137.0,2013-12-18,19.56,19.8,19.4,19.63,19.65,0.2,3704,196,12006,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-06,False,7.0,195,136.0,2013-12-18,19.55,20.04,19.4,19.51,19.55,-0.1,4198,33,12929,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-07,False,7.0,194,135.0,2013-12-18,19.5,19.62,19.15,19.42,19.45,-0.1,2260,0,13145,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-10,False,7.0,191,134.0,2013-12-18,19.3,19.35,19.1,19.18,19.2,-0.25,1729,0,13524,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-11,False,7.0,190,133.0,2013-12-18,19.45,19.8,19.25,19.68,19.7,0.5,2766,34,14218,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-12,False,7.0,189,132.0,2013-12-18,19.51,20.25,19.39,20.24,20.25,0.55,5925,238,16264,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-13,False,7.0,188,131.0,2013-12-18,20.27,20.28,19.7,19.83,19.85,-0.4,3200,19,17182,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-14,False,7.0,187,130.0,2013-12-18,19.85,20.35,19.65,20.33,20.35,0.5,3910,21,17806,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-17,False,7.0,184,129.0,2013-12-18,20.1,20.27,19.9,20.19,20.2,-0.15,4104,11,19058,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-18,False,7.0,183,128.0,2013-12-18,20.15,20.2,19.98,20.18,20.2,0.0,4807,0,21374,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-19,False,7.0,182,127.0,2013-12-18,20.15,20.28,19.5,20.13,20.15,-0.05,5554,81,22122,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-20,False,6.0,181,126.0,2013-12-18,20.3,21.25,20.25,20.85,20.85,0.7,8979,0,22013,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-21,False,6.0,180,125.0,2013-12-18,20.5,21.22,20.25,20.81,20.85,0.0,6725,115,23306,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-24,False,6.0,177,124.0,2013-12-18,21.15,21.6,21.04,21.33,21.35,0.5,7312,0,23357,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-25,False,6.0,176,123.0,2013-12-18,21.08,21.45,20.87,21.27,21.3,-0.05,4370,34,22866,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-26,False,6.0,175,122.0,2013-12-18,21.05,21.45,21.05,21.38,21.4,0.1,4391,0,23886,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-27,False,6.0,174,121.0,2013-12-18,21.2,21.25,20.9,21.03,21.05,-0.35,5376,0,23171,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-06-28,False,6.0,173,120.0,2013-12-18,20.89,21.21,20.69,20.98,21.0,-0.05,4082,34,22876,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-01,False,6.0,170,119.0,2013-12-18,20.87,20.87,20.4,20.57,20.6,-0.4,4541,12,22431,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-02,False,6.0,169,118.0,2013-12-18,20.6,20.85,20.44,20.81,20.85,0.25,3388,0,22741,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-03,False,6.0,168,117.0,2013-12-18,20.84,21.0,20.55,20.71,20.75,-0.1,2981,23,22181,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-05,False,6.0,166,116.0,2013-12-18,20.54,20.7,20.3,20.39,20.4,-0.35,4496,0,23430,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-08,False,6.0,163,115.0,2013-12-18,20.3,20.3,19.6,19.69,19.7,-0.7,6341,34,23537,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-09,False,6.0,162,114.0,2013-12-18,19.6,19.65,19.2,19.52,19.55,-0.15,5674,22,24259,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-10,False,6.0,161,113.0,2013-12-18,19.5,19.53,19.05,19.05,19.1,-0.45,3759,0,23702,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-11,False,6.0,160,112.0,2013-12-18,18.8,18.95,18.7,18.89,18.9,-0.2,5549,11,24274,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-12,False,6.0,159,111.0,2013-12-18,18.78,19.1,18.7,18.97,19.0,0.1,5184,45,24890,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-15,False,6.0,156,110.0,2013-12-18,18.93,18.93,18.6,18.7,18.7,-0.3,4897,0,24974,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-16,False,6.0,155,109.0,2013-12-18,18.66,19.35,18.55,19.34,19.35,0.65,9802,0,27891,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-17,False,6.0,154,108.0,2013-12-18,19.16,19.16,18.75,18.87,18.9,-0.45,7547,0,27972,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-18,False,5.0,153,107.0,2013-12-18,18.85,18.9,18.55,18.8,18.8,-0.1,4604,33,27807,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-19,False,5.0,152,106.0,2013-12-18,18.8,18.92,18.7,18.72,18.75,-0.05,7786,0,28486,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-22,False,5.0,149,105.0,2013-12-18,18.75,18.8,18.45,18.51,18.55,-0.2,3280,0,28665,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-23,False,5.0,148,104.0,2013-12-18,18.5,18.6,18.29,18.42,18.45,-0.1,5891,0,29533,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-24,False,5.0,147,103.0,2013-12-18,18.28,18.6,18.28,18.4,18.45,0.0,7343,10,31353,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-25,False,5.0,146,102.0,2013-12-18,18.5,18.65,18.15,18.22,18.25,-0.2,4869,0,31829,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-26,False,5.0,145,101.0,2013-12-18,18.4,18.5,18.05,18.06,18.1,-0.15,4857,0,31488,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-29,False,5.0,142,100.0,2013-12-18,18.19,18.3,18.05,18.12,18.15,0.05,4772,33,31632,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-30,False,5.0,141,99.0,2013-12-18,18.05,18.17,17.9,17.91,17.95,-0.2,4779,0,32135,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-07-31,False,5.0,140,98.0,2013-12-18,17.94,17.97,17.53,17.63,17.65,-0.3,6212,0,32566,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-01,False,5.0,139,97.0,2013-12-18,17.45,17.45,17.2,17.3,17.35,-0.3,8112,0,32605,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-02,False,5.0,138,96.0,2013-12-18,17.3,17.33,17.0,17.04,17.05,-0.3,7725,55,32686,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-05,False,5.0,135,95.0,2013-12-18,17.04,17.05,16.8,16.82,16.85,-0.2,5644,0,32399,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-06,False,5.0,134,94.0,2013-12-18,16.9,17.3,16.82,17.16,17.2,0.35,7669,22,32755,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-07,False,5.0,133,93.0,2013-12-18,17.3,17.55,17.19,17.22,17.25,0.05,6744,0,33056,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-08,False,5.0,132,92.0,2013-12-18,17.05,17.26,16.93,17.14,17.15,-0.1,7130,0,33967,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-09,False,5.0,131,91.0,2013-12-18,17.15,17.35,16.99,17.33,17.35,0.2,5182,22,34131,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-12,False,5.0,128,90.0,2013-12-18,17.4,17.55,17.15,17.33,17.35,0.0,5986,0,35415,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-13,False,5.0,127,89.0,2013-12-18,17.25,17.52,17.15,17.48,17.5,0.15,5719,0,36496,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-14,False,5.0,126,88.0,2013-12-18,17.45,17.75,17.3,17.73,17.75,0.25,7654,0,37228,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-15,False,5.0,125,87.0,2013-12-18,17.85,18.2,17.76,18.15,18.15,0.4,17369,54,39050,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-16,False,5.0,124,86.0,2013-12-18,18.1,18.15,17.58,17.95,18.0,-0.15,13093,0,40168,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-19,False,5.0,121,85.0,2013-12-18,17.95,18.2,17.82,18.17,18.2,0.2,8811,32,40842,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-20,False,5.0,120,84.0,2013-12-18,18.15,18.25,17.5,17.91,17.95,-0.25,10925,0,40404,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-21,False,5.0,119,83.0,2013-12-18,17.95,18.25,17.42,17.97,18.0,0.05,21231,0,40405,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-22,False,4.0,118,82.0,2013-12-18,17.9,17.9,17.35,17.42,17.45,-0.55,11813,0,39985,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-23,False,4.0,117,81.0,2013-12-18,17.38,17.5,17.25,17.32,17.35,-0.1,6910,0,40695,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-26,False,4.0,114,80.0,2013-12-18,17.35,17.85,17.0,17.69,17.7,0.35,14127,0,39406,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-27,False,4.0,113,79.0,2013-12-18,17.8,18.7,17.8,18.7,18.7,1.0,22171,57,40413,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-28,False,4.0,112,78.0,2013-12-18,18.7,18.91,18.23,18.69,18.7,0.0,12615,0,40731,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-29,False,4.0,111,77.0,2013-12-18,18.55,18.9,18.35,18.78,18.8,0.1,11687,0,41139,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-08-30,False,4.0,110,76.0,2013-12-18,18.7,19.2,18.7,18.93,18.95,0.15,14859,0,40844,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-03,False,4.0,106,75.0,2013-12-18,18.7,18.75,18.2,18.46,18.5,-0.45,15875,22,42050,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-04,False,4.0,105,74.0,2013-12-18,18.53,18.65,18.3,18.32,18.35,-0.15,9048,0,42251,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-05,False,4.0,104,73.0,2013-12-18,18.35,18.48,18.2,18.32,18.35,0.0,6633,0,42255,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-06,False,4.0,103,72.0,2013-12-18,18.25,18.85,18.0,18.4,18.45,0.1,15165,0,42510,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-09,False,4.0,100,71.0,2013-12-18,18.3,18.4,17.78,17.88,17.9,-0.55,8529,46,43336,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-10,False,4.0,99,70.0,2013-12-18,17.65,17.69,17.35,17.36,17.4,-0.5,9943,40,43178,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-11,False,4.0,98,69.0,2013-12-18,17.4,17.46,16.9,17.02,17.05,-0.35,13053,0,44519,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-12,False,4.0,97,68.0,2013-12-18,17.0,17.32,16.82,17.13,17.15,0.1,8611,13,45820,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-13,False,4.0,96,67.0,2013-12-18,17.15,17.29,16.85,17.06,17.1,-0.05,13058,4,46240,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-16,False,4.0,93,66.0,2013-12-18,16.8,17.03,16.6,16.87,16.9,-0.2,12924,0,48058,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-17,False,4.0,92,65.0,2013-12-18,16.9,16.9,16.65,16.77,16.8,-0.1,10277,2,50522,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-18,False,4.0,91,64.0,2013-12-18,16.8,16.96,16.28,16.37,16.4,-0.4,16835,0,49493,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-19,False,3.0,90,63.0,2013-12-18,16.31,16.7,16.27,16.52,16.55,0.15,17679,0,52428,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-20,False,3.0,89,62.0,2013-12-18,16.54,16.9,16.4,16.75,16.8,0.25,20696,0,51257,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-23,False,3.0,86,61.0,2013-12-18,16.85,17.19,16.67,17.01,17.05,0.25,17238,0,49690,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-24,False,3.0,85,60.0,2013-12-18,17.0,17.05,16.6,16.8,16.85,-0.2,15362,0,50166,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-25,False,3.0,84,59.0,2013-12-18,16.95,17.05,16.7,16.81,16.85,0.0,14542,0,49481,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-26,False,3.0,83,58.0,2013-12-18,16.71,16.78,16.45,16.5,16.55,-0.3,16104,0,49015,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-27,False,3.0,82,57.0,2013-12-18,16.7,17.06,16.55,16.88,16.9,0.35,26163,0,48435,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-09-30,False,3.0,79,56.0,2013-12-18,17.2,17.5,16.95,17.32,17.35,0.45,23461,0,49642,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-10-01,False,3.0,78,55.0,2013-12-18,17.25,17.35,16.75,16.86,16.9,-0.45,18754,0,52208,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-10-02,False,3.0,77,54.0,2013-12-18,17.05,17.3,16.94,17.22,17.25,0.35,21065,0,52438,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-10-03,False,3.0,76,53.0,2013-12-18,17.26,18.0,17.2,17.71,17.75,0.5,32087,0,55089,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-10-04,False,3.0,75,52.0,2013-12-18,17.62,17.92,17.3,17.3,17.35,-0.4,20856,0,57481,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-10-07,False,3.0,72,51.0,2013-12-18,17.85,18.4,17.67,18.26,18.3,0.95,29477,0,57066,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-10-08,False,3.0,71,50.0,2013-12-18,18.25,19.05,18.23,18.93,18.95,0.65,45500,0,56619,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-10-09,False,3.0,70,49.0,2013-12-18,18.85,19.25,18.3,18.82,18.85,-0.1,51070,0,60931,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
2013-10-10,False,3.0,69,48.0,2013-12-18,18.79,18.79,17.25,17.43,17.45,-1.4,35868,0,60883,2013,12,Z (Dec 2013),2013-12-18.w_.CFE_VX_2013.csv,True
